PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"19123682","Bioimaging assessment and effect of skin wound healing using bone-marrow-derived mesenchymal stromal cells with the artificial dermis in diabetic rats","Inoue H, Murakami T, Ajiki T, Hara M, Hoshino Y, Kobayashi E.","J Biomed Opt. 2008 Nov-Dec;13(6):064036. doi: 10.1117/1.3042266.","Inoue H","J Biomed Opt","2008","2009/01/07","","","10.1117/1.3042266"
"17625591","Ectopic expression of syndecan-1 in basal epidermis affects keratinocyte proliferation and wound re-epithelialization","Ojeh N, Hiilesvuo K, Wärri A, Salmivirta M, Henttinen T, Määttä A.","J Invest Dermatol. 2008 Jan;128(1):26-34. doi: 10.1038/sj.jid.5700967. Epub 2007 Jul 12.","Ojeh N","J Invest Dermatol","2008","2007/07/13","","","10.1038/sj.jid.5700967"
"16970285","A novel bioreactor microcarrier cell culture system for high yields of proliferating autologous human keratinocytes","Liu JY, Hafner J, Dragieva G, Burg G.","Cell Transplant. 2006;15(5):435-43. doi: 10.3727/000000006783981828.","Liu JY","Cell Transplant","2006","2006/09/15","","","10.3727/000000006783981828"
"16858423","Genetic involvement in skin wound healing and scarring in domestic pigs: assessment of molecular expression patterns in (Yorkshire x Red Duroc) x Yorkshire backcross animals","Gallant-Behm CL, Reno C, Tsao H, Hart DA.","J Invest Dermatol. 2007 Jan;127(1):233-44. doi: 10.1038/sj.jid.5700482. Epub 2006 Jul 20.","Gallant-Behm CL","J Invest Dermatol","2007","2006/07/22","","","10.1038/sj.jid.5700482"
"15086564","Interleukin 6 indirectly induces keratinocyte migration","Gallucci RM, Sloan DK, Heck JM, Murray AR, O'Dell SJ.","J Invest Dermatol. 2004 Mar;122(3):764-72. doi: 10.1111/j.0022-202X.2004.22323.x.","Gallucci RM","J Invest Dermatol","2004","2004/04/17","","","10.1111/j.0022-202X.2004.22323.x"
"12198354","Immunohistochemical study of basic fibroblast growth factor and vascular endothelial growth factor expression for age determination of cutaneous wounds","Takamiya M, Saigusa K, Aoki Y.","Am J Forensic Med Pathol. 2002 Sep;23(3):264-7. doi: 10.1097/00000433-200209000-00012.","Takamiya M","Am J Forensic Med Pathol","2002","2002/08/29","","","10.1097/00000433-200209000-00012"
"11855913","Autologous skin transplantation: comparison of minced skin to other techniques","Svensjö T, Pomahac B, Yao F, Slama J, Wasif N, Eriksson E.","J Surg Res. 2002 Mar;103(1):19-29. doi: 10.1006/jsre.2001.6331.","Svensjö T","J Surg Res","2002","2002/02/22","","","10.1006/jsre.2001.6331"
"11404772","[Expression and intracytoplasmic signal transduction pathway of fibroblast growth factor (FGF)-10 in human cervical cancer cell lines]","Kurban G, Ishiwata T, Lu YP, Fujii T, Kawahara K, Naito Z, Yamada N, Asano G.","J Nippon Med Sch. 2001 Jun;68(3):253-8. doi: 10.1272/jnms.68.253.","Kurban G","J Nippon Med Sch","2001","2001/06/19","","","10.1272/jnms.68.253"
"36336343","Topical Eucalyptol Ointment Accelerates Wound Healing and Exerts Antioxidant and Anti-Inflammatory Effects in Rats' Skin Burn Model","Mohammed HA, Mohammed SAA, Khan O, Ali HM.","J Oleo Sci. 2022 Dec 3;71(12):1777-1788. doi: 10.5650/jos.ess22214. Epub 2022 Nov 7.","Mohammed HA","J Oleo Sci","2022","2022/11/06","","","10.5650/jos.ess22214"
"34390846","Mechanobiological wound model for improved design and evaluation of collagen dermal replacement scaffolds","Sohutskay DO, Buganza Tepole A, Voytik-Harbin SL.","Acta Biomater. 2021 Nov;135:368-382. doi: 10.1016/j.actbio.2021.08.007. Epub 2021 Aug 12.","Sohutskay DO","Acta Biomater","2021","2021/08/14","PMC8595617","NIHMS1738006","10.1016/j.actbio.2021.08.007"
"31768712","CD271 promotes STZ-induced diabetic wound healing and regulates epidermal stem cell survival in the presence of the pTrkA receptor","Zhang M, Zhang R, Li X, Cao Y, Huang K, Ding J, Liu M, Feng Z, Yin S, Ma J, Zhang H, Wang Y.","Cell Tissue Res. 2020 Jan;379(1):181-193. doi: 10.1007/s00441-019-03125-4. Epub 2019 Nov 25.","Zhang M","Cell Tissue Res","2020","2019/11/27","","","10.1007/s00441-019-03125-4"
"30390545","MnSOD is implicated in accelerated wound healing upon Negative Pressure Wound Therapy (NPWT): A case in point for MnSOD mimetics as adjuvants for wound management","Bellot GL, Dong X, Lahiri A, Sebastin SJ, Batinic-Haberle I, Pervaiz S, Puhaindran ME.","Redox Biol. 2019 Jan;20:307-320. doi: 10.1016/j.redox.2018.10.014. Epub 2018 Oct 23.","Bellot GL","Redox Biol","2019","2018/11/04","PMC6218638","","10.1016/j.redox.2018.10.014"
"30171089","Targeting miR-223 in neutrophils enhances the clearance of Staphylococcus aureus in infected wounds","de Kerckhove M, Tanaka K, Umehara T, Okamoto M, Kanematsu S, Hayashi H, Yano H, Nishiura S, Tooyama S, Matsubayashi Y, Komatsu T, Park S, Okada Y, Takahashi R, Kawano Y, Hanawa T, Iwasaki K, Nozaki T, Torigoe H, Ikematsu K, Suzuki Y, Tanaka K, Martin P, Shimokawa I, Mori R.","EMBO Mol Med. 2018 Oct;10(10):e9024. doi: 10.15252/emmm.201809024.","de Kerckhove M","EMBO Mol Med","2018","2018/09/02","PMC6180296","","10.15252/emmm.201809024"
"32668794","From Inflammation to Cutaneous Repair: Topical Application of Lupeol Improves Skin Wound Healing in Rats by Modulating the Cytokine Levels, NF-κB, Ki-67, Growth Factor Expression, and Distribution of Collagen Fibers","Pereira Beserra F, Sérgio Gushiken LF, Vieira AJ, Augusto Bérgamo D, Luísa Bérgamo P, Oliveira de Souza M, Alberto Hussni C, Kiomi Takahira R, Henrique Nóbrega R, Monteiro Martinez ER, John Jackson C, Lemos de Azevedo Maia G, Leite Rozza A, Helena Pellizzon C.","Int J Mol Sci. 2020 Jul 13;21(14):4952. doi: 10.3390/ijms21144952.","Pereira Beserra F","Int J Mol Sci","2020","2020/07/17","PMC7404060","","10.3390/ijms21144952"
"37903562","An Electroconductive and Antibacterial Adhesive Nanocomposite Hydrogel for High-Performance Skin Wound Healing","Zheng W, Yang W, Wei W, Liu Z, Tremblay PL, Zhang T.","Adv Healthc Mater. 2023 Oct 30:e2303138. doi: 10.1002/adhm.202303138. Online ahead of print.","Zheng W","Adv Healthc Mater","2023","2023/10/30","","","10.1002/adhm.202303138"
"37517755","Injectable hydrogel based on silk fibroin/carboxymethyl cellulose/agarose containing polydopamine functionalized graphene oxide with conductivity, hemostasis, antibacterial, and anti-oxidant properties for full-thickness burn healing","Babaluei M, Mojarab Y, Mottaghitalab F, Farokhi M.","Int J Biol Macromol. 2023 Sep 30;249:126051. doi: 10.1016/j.ijbiomac.2023.126051. Epub 2023 Jul 28.","Babaluei M","Int J Biol Macromol","2023","2023/07/30","","","10.1016/j.ijbiomac.2023.126051"
"36810698","In vitro glycation of a tissue-engineered wound healing model to mimic diabetic ulcers","Lemarchand M, Thouin K, De Serres-Bérard T, Bellenfant S, Cadau S, Berthod F.","Biotechnol Bioeng. 2023 Jun;120(6):1657-1666. doi: 10.1002/bit.28359. Epub 2023 Feb 27.","Lemarchand M","Biotechnol Bioeng","2023","2023/02/22","","","10.1002/bit.28359"
"36682658","Printable hyaluronic acid hydrogel functionalized with yeast-derived peptide for skin wound healing","Ghaffari-Bohlouli P, Simińska-Stanny J, Jafari H, Mirzaei M, Nie L, Delporte C, Shavandi A.","Int J Biol Macromol. 2023 Mar 31;232:123348. doi: 10.1016/j.ijbiomac.2023.123348. Epub 2023 Jan 20.","Ghaffari-Bohlouli P","Int J Biol Macromol","2023","2023/01/22","","","10.1016/j.ijbiomac.2023.123348"
"36425652","Wound healing mechanism of antimicrobial peptide cathelicidin-DM","Wang G, Chen Z, Tian P, Han Q, Zhang J, Zhang AM, Song Y.","Front Bioeng Biotechnol. 2022 Nov 7;10:977159. doi: 10.3389/fbioe.2022.977159. eCollection 2022.","Wang G","Front Bioeng Biotechnol","2022","2022/11/25","PMC9681526","","10.3389/fbioe.2022.977159"
"36300517","Mechanoactive Nanocomposite Hydrogel to Accelerate Wound Repair in Movable Parts","Cai C, Zhu H, Chen Y, Guo Y, Yang Z, Li H, Liu H.","ACS Nano. 2022 Dec 27;16(12):20044-20056. doi: 10.1021/acsnano.2c07483. Epub 2022 Oct 27.","Cai C","ACS Nano","2022","2022/10/27","","","10.1021/acsnano.2c07483"
"36251245","Epidermolysis Bullosa: A Review of the Tissue-Engineered Skin Substitutes Used to Treat Wounds","du Rand A, Hunt JMT, Feisst V, Sheppard HM.","Mol Diagn Ther. 2022 Nov;26(6):627-643. doi: 10.1007/s40291-022-00613-2. Epub 2022 Oct 17.","du Rand A","Mol Diagn Ther","2022","2022/10/17","PMC9626425","","10.1007/s40291-022-00613-2"
"36213606","Dynamic Evaluation of Microwound Healing Induced by a Fractional CO(2) Laser Using Reflectance Confocal Microscopy","Kim HJ, Lee YJ, Ahn HJ, Baek JH, Shin MK, Koh JS.","J Clin Aesthet Dermatol. 2022 Sep;15(9):25-29.","Kim HJ","J Clin Aesthet Dermatol","2022","2022/10/10","PMC9529073","",""
"35745640","Design and Synthesis of a Mitochondria-Targeting Radioprotectant for Promoting Skin Wound Healing Combined with Ionizing Radiation Injury","Du Z, Liu H, Huang X, Li Y, Wang L, Liu J, Long S, Li R, Xiang Q, Luo S.","Pharmaceuticals (Basel). 2022 Jun 6;15(6):721. doi: 10.3390/ph15060721.","Du Z","Pharmaceuticals (Basel)","2022","2022/06/24","PMC9229538","","10.3390/ph15060721"
"35335538","Spontaneous Gelation of Adhesive Catechol Modified Hyaluronic Acid and Chitosan","Conejo-Cuevas G, Ruiz-Rubio L, Sáez-Martínez V, Pérez-González R, Gartziandia O, Huguet-Casquero A, Pérez-Álvarez L.","Polymers (Basel). 2022 Mar 17;14(6):1209. doi: 10.3390/polym14061209.","Conejo-Cuevas G","Polymers (Basel)","2022","2022/03/26","PMC8949850","","10.3390/polym14061209"
"34792044","Injectable thioketal-containing hydrogel dressing accelerates skin wound healing with the incorporation of reactive oxygen species scavenging and growth factor release","An Z, Zhang L, Liu Y, Zhao H, Zhang Y, Cao Y, Zhang Y, Pei R.","Biomater Sci. 2021 Dec 21;10(1):100-113. doi: 10.1039/d1bm01179k.","An Z","Biomater Sci","2021","2021/11/18","","","10.1039/d1bm01179k"
"34507876","Circ-Klhl8 overexpression increased the therapeutic effect of EPCs in diabetic wound healing via the miR-212-3p/SIRT5 axis","Shang B, Xu T, Hu N, Mao Y, Du X.","J Diabetes Complications. 2021 Nov;35(11):108020. doi: 10.1016/j.jdiacomp.2021.108020. Epub 2021 Aug 11.","Shang B","J Diabetes Complications","2021","2021/09/11","","","10.1016/j.jdiacomp.2021.108020"
"34360572","Skin Wound Healing Rate in Fish Depends on Species and Microbiota","Yun T, Shin S, Bang K, Lee M, Cho JA, Baek M.","Int J Mol Sci. 2021 Jul 21;22(15):7804. doi: 10.3390/ijms22157804.","Yun T","Int J Mol Sci","2021","2021/08/07","PMC8346108","","10.3390/ijms22157804"
"33877672","Silver nanoparticles green synthesis via cyanobacterium Phormidium sp.: characterization, wound healing, antioxidant, antibacterial, and anti-inflammatory activities","Younis NS, El Semary NA, Mohamed ME.","Eur Rev Med Pharmacol Sci. 2021 Apr;25(7):3083-3096. doi: 10.26355/eurrev_202104_25563.","Younis NS","Eur Rev Med Pharmacol Sci","2021","2021/04/20","","","10.26355/eurrev_202104_25563"
"33774031","Plantar incision with severe muscle injury can be a cause of long-lasting postsurgical pain in the skin","Yoshiyama Y, Sugiyama Y, Ishida K, Fuseya S, Tanaka S, Kawamata M.","Life Sci. 2021 Jun 15;275:119389. doi: 10.1016/j.lfs.2021.119389. Epub 2021 Mar 24.","Yoshiyama Y","Life Sci","2021","2021/03/28","","","10.1016/j.lfs.2021.119389"
"33456506","Adipose-derived mesenchymal stem cells inhibit cell proliferation and migration and suppress extracellular matrix synthesis in hypertrophic-scar and keloid fibroblasts","Xie F, Teng L, Xu J, Lu J, Zhang C, Yang L, Ma X, Zhao M.","Exp Ther Med. 2021 Feb;21(2):139. doi: 10.3892/etm.2020.9571. Epub 2020 Dec 14.","Xie F","Exp Ther Med","2021","2021/01/18","PMC7791925","","10.3892/etm.2020.9571"
"32234069","Epithelial differentiation of human adipose-derived stem cells (hASCs) undergoing three-dimensional (3D) cultivation with collagen sponge scaffold (CSS) via an indirect co-culture strategy","Li M, Ma J, Gao Y, Dong M, Zheng Z, Li Y, Tan R, She Z, Yang L.","Stem Cell Res Ther. 2020 Mar 31;11(1):141. doi: 10.1186/s13287-020-01645-3.","Li M","Stem Cell Res Ther","2020","2020/04/03","PMC7110797","","10.1186/s13287-020-01645-3"
"30938939","Keratin scaffolds with human adipose stem cells: Physical and biological effects toward wound healing","Lin CW, Chen YK, Tang KC, Yang KC, Cheng NC, Yu J.","J Tissue Eng Regen Med. 2019 Jun;13(6):1044-1058. doi: 10.1002/term.2855. Epub 2019 May 14.","Lin CW","J Tissue Eng Regen Med","2019","2019/04/03","","","10.1002/term.2855"
"30039802","Wound healing-promoting effects stimulated by extracellular calcium and calcium-releasing nanoparticles on dermal fibroblasts","Navarro-Requena C, Pérez-Amodio S, Castaño O, Engel E.","Nanotechnology. 2018 Sep 28;29(39):395102. doi: 10.1088/1361-6528/aad01f.","Navarro-Requena C","Nanotechnology","2018","2018/07/25","","","10.1088/1361-6528/aad01f"
"28767054","Acceleration Mechanisms of Skin Wound Healing by Autologous Micrograft in Mice","Jimi S, Kimura M, De Francesco F, Riccio M, Hara S, Ohjimi H.","Int J Mol Sci. 2017 Aug 2;18(8):1675. doi: 10.3390/ijms18081675.","Jimi S","Int J Mol Sci","2017","2017/08/03","PMC5578065","","10.3390/ijms18081675"
"28540539","Involvements of γδT Lymphocytes in Acute and Chronic Skin Wound Repair","Xu P, Fu X, Xiao N, Guo Y, Pei Q, Peng Y, Zhang Y, Yao M.","Inflammation. 2017 Aug;40(4):1416-1427. doi: 10.1007/s10753-017-0585-6.","Xu P","Inflammation","2017","2017/05/26","","","10.1007/s10753-017-0585-6"
"27987670","Application of acellular intima from porcine thoracic aorta in full-thickness skin wound healing in a rat model","Fu H, Teng L, Bai R, Deng C, Lv G, Chen J.","Mater Sci Eng C Mater Biol Appl. 2017 Feb 1;71:1135-1144. doi: 10.1016/j.msec.2016.11.103. Epub 2016 Nov 25.","Fu H","Mater Sci Eng C Mater Biol Appl","2017","2016/12/19","","","10.1016/j.msec.2016.11.103"
"26352331","Does dexamethasone act in neuropeptides SP and CGRP in neurogenic inflammation of the skin? An experimental study","Freitas JO, Quieregatto PR, Hochman B, Lapin GA, Mella SM, Maximino JR, Chadi G, Ferreira LM.","Acta Cir Bras. 2015 Aug;30(8):523-8. doi: 10.1590/S0102-865020150080000002.","Freitas JO","Acta Cir Bras","2015","2015/09/10","","","10.1590/S0102-865020150080000002"
"25618977","Effect of volatile oil from Blumea Balsamifera (L.) DC. leaves on wound healing in mice","Pang Y, Wang D, Hu X, Wang H, Fu W, Fan Z, Chen X, Yu F.","J Tradit Chin Med. 2014 Dec;34(6):716-24. doi: 10.1016/s0254-6272(15)30087-x.","Pang Y","J Tradit Chin Med","2014","2015/01/27","","","10.1016/s0254-6272(15)30087-x"
"25313960","C. elegans epidermal wounding induces a mitochondrial ROS burst that promotes wound repair","Xu S, Chisholm AD.","Dev Cell. 2014 Oct 13;31(1):48-60. doi: 10.1016/j.devcel.2014.08.002.","Xu S","Dev Cell","2014","2014/10/15","PMC4197410","NIHMS620030","10.1016/j.devcel.2014.08.002"
"24596239","Poly(hydroxybutyrate-co-hydroxyvalerate) bilayer skin tissue engineering constructs with improved epidermal rearrangement","Zonari A, Cerqueira MT, Novikoff S, Goes AM, Marques AP, Correlo VM, Reis RL.","Macromol Biosci. 2014 Jul;14(7):977-90. doi: 10.1002/mabi.201400005. Epub 2014 Mar 4.","Zonari A","Macromol Biosci","2014","2014/03/06","","","10.1002/mabi.201400005"
"24464022","Increased glucocorticoid activation during mouse skin wound healing","Tiganescu A, Hupe M, Uchida Y, Mauro T, Elias PM, Holleran WM.","J Endocrinol. 2014 Mar 7;221(1):51-61. doi: 10.1530/JOE-13-0420. Print 2014 Apr.","Tiganescu A","J Endocrinol","2014","2014/01/28","","","10.1530/JOE-13-0420"
"24012216","Analysis of gene expression profiles in tympanic membrane following perforation using PCR Array in rats--preliminary investigation","Hassmann-Poznańska E, Taranta A, Bialuk I, Poznańska M, Zajączkiewicz H, Winnicka MM.","Int J Pediatr Otorhinolaryngol. 2013 Oct;77(10):1753-9. doi: 10.1016/j.ijporl.2013.08.009. Epub 2013 Aug 21.","Hassmann-Poznańska E","Int J Pediatr Otorhinolaryngol","2013","2013/09/10","","","10.1016/j.ijporl.2013.08.009"
"23221517","Identification of collagen 1 as a post-transcriptional target of miR-29b in skin fibroblasts: therapeutic implication for scar reduction","Cheng J, Wang Y, Wang D, Wu Y.","Am J Med Sci. 2013 Aug;346(2):98-103. doi: 10.1097/MAJ.0b013e318267680d.","Cheng J","Am J Med Sci","2013","2012/12/11","","","10.1097/MAJ.0b013e318267680d"
"24527285","Electric Potential Across Epidermis and Its Role During Wound Healing Can Be Studied by Using an In Vitro Reconstructed Human Skin","Moulin VJ, Dubé J, Rochette-Drouin O, Lévesque P, Gauvin R, Roberge CJ, Auger FA, Goulet D, Bourdages M, Plante M, Germain L.","Adv Wound Care (New Rochelle). 2012 Apr;1(2):81-87. doi: 10.1089/wound.2011.0318.","Moulin VJ","Adv Wound Care (New Rochelle)","2012","2014/02/15","PMC3839018","","10.1089/wound.2011.0318"
"20955344","Mesenchymal stem cells' interaction with skin: wound-healing effect on fibroblast cells and skin tissue","Jeon YK, Jang YH, Yoo DR, Kim SN, Lee SK, Nam MJ.","Wound Repair Regen. 2010 Nov-Dec;18(6):655-61. doi: 10.1111/j.1524-475X.2010.00636.x. Epub 2010 Oct 18.","Jeon YK","Wound Repair Regen","2010","2010/10/20","","","10.1111/j.1524-475X.2010.00636.x"
"20803553","Angiogenesis and inflammation signaling are targets of beer polyphenols on vascular cells","Negrão R, Costa R, Duarte D, Taveira Gomes T, Mendanha M, Moura L, Vasques L, Azevedo I, Soares R.","J Cell Biochem. 2010 Dec 1;111(5):1270-9. doi: 10.1002/jcb.22850.","Negrão R","J Cell Biochem","2010","2010/08/31","","","10.1002/jcb.22850"
"20683126","The biological activities of (1,3)-(1,6)-beta-d-glucan and porous electrospun PLGA membranes containing beta-glucan in human dermal fibroblasts and adipose tissue-derived stem cells","Woo YI, Park BJ, Kim HL, Lee MH, Kim J, Yang YI, Kim JK, Tsubaki K, Han DW, Park JC.","Biomed Mater. 2010 Aug;5(4):044109. doi: 10.1088/1748-6041/5/4/044109. Epub 2010 Aug 3.","Woo YI","Biomed Mater","2010","2010/08/05","","","10.1088/1748-6041/5/4/044109"
"20072895","Intracellular ATP delivery using highly fusogenic liposomes","Chien S.","Methods Mol Biol. 2010;605:377-91. doi: 10.1007/978-1-60327-360-2_26.","Chien S","Methods Mol Biol","2010","2010/01/15","","","10.1007/978-1-60327-360-2_26"
"19718705","VEGF-D deficiency in mice does not affect embryonic or postnatal lymphangiogenesis but reduces lymphatic metastasis","Koch M, Dettori D, Van Nuffelen A, Souffreau J, Marconcini L, Wallays G, Moons L, Bruyère F, Oliviero S, Noel A, Foidart JM, Carmeliet P, Dewerchin M.","J Pathol. 2009 Nov;219(3):356-64. doi: 10.1002/path.2605.","Koch M","J Pathol","2009","2009/09/01","","","10.1002/path.2605"
"18247258","Anodal and cathodal pulsed electrical stimulation on skin wound healing in guinea pigs","Mehmandoust FG, Torkaman G, Firoozabadi M, Talebi G.","J Rehabil Res Dev. 2007;44(4):611-8. doi: 10.1682/jrrd.2007.01.0007.","Mehmandoust FG","J Rehabil Res Dev","2007","2008/02/06","","","10.1682/jrrd.2007.01.0007"
